ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
4565,2,San Francisco,San Francisco,CA,66.9,,59.0,29.88,19.6,Partly Cloudy
4566,2,San Mateo,San Mateo,CA,77.0,,47.0,29.88,8.1,Partly Cloudy
4567,3,Hayward,Alameda,CA,78.1,,43.0,29.9,13.8,Clear
4568,3,Hayward,Alameda,CA,78.1,,43.0,29.9,13.8,Clear
4569,2,Castro Valley,Alameda,CA,78.1,,43.0,29.9,13.8,Clear
4570,3,Livermore,Alameda,CA,100.9,,8.0,29.82,11.5,Clear
4571,3,Hayward,Alameda,CA,78.1,,43.0,29.9,13.8,Clear
4572,3,Newark,Alameda,CA,77.0,,61.0,29.85,16.1,Clear
4573,3,Livermore,Alameda,CA,100.9,,8.0,29.82,11.5,Clear
4574,3,Livermore,Alameda,CA,100.9,,8.0,29.82,11.5,Clear
4575,3,West Sacramento,Yolo,CA,98.1,,20.0,29.8,6.9,Clear
4576,2,Lodi,San Joaquin,CA,100.9,,15.0,29.81,6.9,Clear
4577,2,Ione,Amador,CA,102.2,,15.0,29.78,5.8,Clear
4578,3,Crockett,Contra Costa,CA,99.0,,15.0,29.76,13.8,Clear
4579,3,Benicia,Solano,CA,99.0,,15.0,29.76,13.8,Clear
4580,2,Sacramento,Sacramento,CA,102.2,,14.0,29.79,6.9,Clear
4581,3,Fairfield,Solano,CA,78.1,,48.0,29.8,13.8,Clear
4582,2,Esparto,Yolo,CA,98.6,,22.0,29.79,8.1,Clear
4583,3,Berkeley,Alameda,CA,69.1,,61.0,29.85,21.9,Partly Cloudy
4584,3,Vacaville,Solano,CA,104.0,,15.0,29.76,11.5,Clear
4585,2,Sacramento,Sacramento,CA,100.0,,18.0,29.76,8.1,Clear
4586,2,North Highlands,Sacramento,CA,102.2,,14.0,29.78,5.8,Clear
4587,2,Stockton,San Joaquin,CA,102.9,,14.0,29.77,10.4,Clear
4588,2,Fairfield,Solano,CA,95.7,,21.0,29.77,17.3,Clear
4589,2,Sacramento,Sacramento,CA,102.2,,15.0,29.77,8.1,Clear
4590,2,Carmichael,Sacramento,CA,102.2,,12.0,29.77,4.6,Clear
4591,2,San Mateo,San Mateo,CA,73.4,,57.0,29.85,8.1,Scattered Clouds
4592,2,Sacramento,Sacramento,CA,102.2,,12.0,29.77,4.6,Clear
4593,3,Martinez,Contra Costa,CA,100.0,,9.0,29.75,13.8,Clear
4594,2,Sacramento,Sacramento,CA,98.1,,16.0,29.76,8.1,Clear
4595,2,Sacramento,Sacramento,CA,98.1,,16.0,29.76,8.1,Clear
4596,2,Sacramento,Sacramento,CA,102.2,,16.0,29.76,8.1,Clear
4597,2,El Dorado Hills,El Dorado,CA,102.2,,20.0,29.76,9.2,Clear
4598,2,Grass Valley,Nevada,CA,93.2,,16.0,30.01,,Clear
4599,3,Lathrop,San Joaquin,CA,102.0,,10.0,29.76,13.8,Clear
4600,3,Fremont,Alameda,CA,71.1,,63.0,29.85,10.4,Clear
4601,3,Milpitas,Santa Clara,CA,75.2,,57.0,29.82,10.4,Mostly Cloudy
4602,2,Granite Bay,Placer,CA,100.4,,18.0,29.76,8.1,Clear
4603,2,Fair Oaks,Sacramento,CA,95.0,,18.0,29.76,6.9,Partly Cloudy
4604,3,American Canyon,Solano,CA,66.9,,68.0,29.8,10.4,Clear
4605,2,Fairfield,Solano,CA,66.9,,68.0,29.8,10.4,Clear
4606,3,Vacaville,Solano,CA,93.9,,21.0,29.75,8.1,Clear
4607,3,Milpitas,Santa Clara,CA,73.4,,57.0,29.83,8.1,Mostly Cloudy
4608,3,Sacramento,Sacramento,CA,100.4,,13.0,29.76,10.4,Clear
4609,2,Elk Grove,Sacramento,CA,95.0,,22.0,29.75,9.2,Clear
4610,3,Vallejo,Solano,CA,66.9,,68.0,29.8,10.4,Clear
4611,3,Fremont,Alameda,CA,68.0,,73.0,29.84,10.4,Scattered Clouds
4612,2,Lodi,San Joaquin,CA,93.0,,20.0,29.77,6.9,Clear
4613,2,Antelope,Sacramento,CA,95.0,,19.0,29.76,12.7,Clear
4614,2,Sacramento,Sacramento,CA,84.2,,30.0,29.77,6.9,Partly Cloudy
4615,3,San Leandro,Alameda,CA,59.0,,83.0,29.86,10.4,Partly Cloudy
4616,3,Fremont,Alameda,CA,64.4,,83.0,29.84,10.4,Scattered Clouds
4617,2,Gilroy,Santa Clara,CA,66.2,,64.0,29.88,6.9,Overcast
4618,2,Fair Oaks,Sacramento,CA,84.2,,30.0,29.77,6.9,Partly Cloudy
4619,2,Fair Oaks,Sacramento,CA,84.2,,30.0,29.77,6.9,Partly Cloudy
4620,2,Auburn,Placer,CA,,,,,,
4621,2,Pollock Pines,El Dorado,CA,86.0,,23.0,29.98,3.5,Clear
4622,2,Oakdale,Stanislaus,CA,95.0,,20.0,29.77,6.9,Clear
4623,2,Clearlake Oaks,Lake,CA,80.1,,36.0,29.81,,Clear
4624,3,Newark,Alameda,CA,64.4,,83.0,29.84,10.4,Scattered Clouds
4625,3,Sacramento,Sacramento,CA,84.2,,30.0,29.79,6.9,Clear
4626,2,Gustine,Merced,CA,80.6,,48.0,29.78,5.8,Clear
4627,3,Firebaugh,Fresno,CA,82.9,,39.0,29.78,6.9,Clear
4628,2,Sacramento,Sacramento,CA,78.1,,39.0,29.78,8.1,Clear
4629,2,Rio Linda,Sacramento,CA,84.2,,30.0,29.79,9.2,Clear
4630,2,San Andreas,Calaveras,CA,75.2,,38.0,29.92,,Clear
4631,3,Oakland,Alameda,CA,59.0,,83.0,29.88,9.2,Partly Cloudy
4632,3,Hercules,Contra Costa,CA,73.0,,44.0,29.78,9.2,Clear
4633,2,Sacramento,Sacramento,CA,82.4,,30.0,29.8,9.2,Clear
4634,2,Modesto,Stanislaus,CA,87.1,,25.0,29.78,9.2,Clear
4635,2,North Highlands,Sacramento,CA,80.6,,32.0,29.8,6.9,Clear
4636,3,Pleasanton,Alameda,CA,73.0,,41.0,29.82,9.2,Clear
4637,3,Pinole,Contra Costa,CA,64.9,,65.0,29.78,8.1,Partly Cloudy
4638,2,Napa,Napa,CA,57.9,,84.0,29.82,3.5,Clear
4639,3,Union City,Alameda,CA,59.0,,75.0,29.89,4.6,Clear
4640,2,Lodi,San Joaquin,CA,73.0,,51.0,29.78,,Clear
4641,3,San Pablo,Contra Costa,CA,64.9,,65.0,29.78,8.1,Partly Cloudy
4642,3,Crockett,Contra Costa,CA,64.9,,65.0,29.78,8.1,Partly Cloudy
4643,3,Pinole,Contra Costa,CA,64.9,,65.0,29.78,8.1,Partly Cloudy
4644,3,Daly City,San Mateo,CA,54.0,,90.0,29.86,13.8,Partly Cloudy
4645,3,Oakland,Alameda,CA,57.0,,89.0,29.86,5.8,Partly Cloudy
4646,3,Fremont,Alameda,CA,60.8,,88.0,29.88,5.8,Overcast
4647,2,San Jose,Santa Clara,CA,63.0,,81.0,29.85,5.8,Clear
4648,3,Dixon,Solano,CA,66.2,,60.0,29.77,4.6,Clear
4649,3,Oakland,Alameda,CA,57.0,,93.0,29.86,10.4,Overcast
4650,2,San Mateo,San Mateo,CA,57.2,,88.0,29.86,,Clear
4651,3,Fairfield,Solano,CA,60.3,,76.0,29.77,21.9,Clear
4652,2,Cupertino,Santa Clara,CA,60.1,,86.0,29.87,3.5,Overcast
4653,3,Sunol,Alameda,CA,64.0,,70.0,29.82,5.8,Clear
4654,2,Fairfield,Solano,CA,59.4,,81.0,29.81,13.8,Clear
4655,2,Palo Alto,Santa Clara,CA,60.8,,88.0,29.88,5.8,Overcast
4656,3,Alamo,Contra Costa,CA,63.0,,70.0,29.81,4.6,Clear
4657,3,Sunol,Alameda,CA,68.0,,61.0,29.83,4.6,Clear
4658,3,Morgan Hill,Santa Clara,CA,62.6,,72.0,29.9,3.5,Clear
4659,2,Aromas,Monterey,CA,57.9,,84.0,29.89,3.5,Partly Cloudy
4660,2,Salinas,Monterey,CA,57.0,,87.0,29.92,3.5,Overcast
4661,2,San Jose,Santa Clara,CA,69.8,,64.0,29.89,,Clear
4662,3,Vallejo,Solano,CA,64.0,,73.0,29.84,6.9,Clear
4663,2,Palo Alto,San Mateo,CA,64.4,,83.0,29.88,5.8,Mostly Cloudy
4664,2,Carmel,Monterey,CA,57.0,,83.0,29.89,3.5,Smoke
4665,3,Vallejo,Solano,CA,64.0,,73.0,29.84,6.9,Clear
4666,3,Sacramento,Sacramento,CA,77.0,,41.0,29.83,5.8,Clear
4667,2,Dixon,Solano,CA,75.2,,47.0,29.84,,Clear
4668,3,Dixon,Solano,CA,75.2,,47.0,29.84,,Clear
4669,3,Sacramento,Sacramento,CA,77.0,,41.0,29.83,5.8,Clear
4670,3,Oakland,Alameda,CA,63.0,,75.0,29.88,8.1,Clear
4671,3,Milpitas,Santa Clara,CA,71.6,,60.0,29.86,,Scattered Clouds
4672,2,Castroville,Monterey,CA,62.1,,75.0,29.87,,Scattered Clouds
4673,2,Roseville,Placer,CA,78.8,,39.0,29.83,3.5,Clear
4674,2,Palo Alto,Santa Clara,CA,71.6,,73.0,29.85,9.2,Clear
4675,3,San Jose,Santa Clara,CA,73.4,,57.0,29.86,4.6,Partly Cloudy
4676,2,Sacramento,Sacramento,CA,82.4,,37.0,29.82,4.6,Scattered Clouds
4677,3,Oakland,Alameda,CA,66.0,,70.0,29.87,8.1,Clear
4678,3,Hayward,Alameda,CA,69.1,,58.0,29.89,5.8,Clear
4679,3,Milpitas,Santa Clara,CA,73.4,,57.0,29.86,4.6,Partly Cloudy
4680,2,Modesto,Stanislaus,CA,91.9,,21.0,29.81,8.1,Clear
4681,3,San Leandro,Alameda,CA,69.1,,58.0,29.89,5.8,Clear
4682,2,Mill Valley,Marin,CA,73.4,,50.0,29.87,4.6,Clear
4683,3,Richmond,Contra Costa,CA,75.0,,48.0,29.8,9.2,Clear
4684,3,Los Altos,Santa Clara,CA,70.0,,65.0,29.88,4.6,Clear
4685,3,San Jose,Santa Clara,CA,73.4,,57.0,29.86,4.6,Partly Cloudy
4686,2,Gilroy,Santa Clara,CA,78.8,,39.0,29.87,4.6,Clear
4687,3,Tracy,San Joaquin,CA,90.0,,24.0,29.81,4.6,Clear
4688,3,Sacramento,Sacramento,CA,84.2,,33.0,29.83,4.6,Clear
4689,3,Firebaugh,Fresno,CA,91.9,,27.0,29.81,4.6,Clear
4690,2,Sonoma,Sonoma,CA,77.0,,47.0,29.87,6.9,Clear
4691,2,Redwood City,San Mateo,CA,66.2,,73.0,29.87,11.5,Partly Cloudy
4692,3,San Pablo,Contra Costa,CA,78.1,,43.0,29.79,10.4,Clear
4693,3,Union City,Alameda,CA,73.0,,53.0,29.88,8.1,Clear
4694,3,Newark,Alameda,CA,71.6,,73.0,29.85,9.2,Clear
4695,2,Sunnyvale,Santa Clara,CA,73.9,,57.0,29.86,6.9,Clear
4696,2,Los Gatos,Santa Cruz,CA,78.8,,47.0,29.84,4.6,Partly Cloudy
4697,3,Emeryville,Alameda,CA,71.1,,61.0,29.85,15.0,Clear
4698,2,Oakland,Alameda,CA,71.1,,61.0,29.85,15.0,Clear
4699,3,Richmond,Contra Costa,CA,87.1,,31.0,29.77,8.1,Clear
4700,2,Moss Landing,Monterey,CA,71.1,,57.0,29.87,10.4,Clear
4701,3,San Lorenzo,Alameda,CA,75.9,,46.0,29.87,11.5,Clear
4702,2,Palo Alto,Santa Clara,CA,75.2,,61.0,29.84,11.5,Clear
4703,2,Santa Cruz,Santa Cruz,CA,71.1,,57.0,29.87,10.4,Clear
4704,3,San Jose,Santa Clara,CA,81.0,,47.0,29.83,6.9,Scattered Clouds
4705,2,San Jose,Santa Clara,CA,84.0,,41.0,29.81,10.4,Scattered Clouds
4706,2,Watsonville,Santa Cruz,CA,71.1,,57.0,29.87,10.4,Clear
4707,2,Salinas,Monterey,CA,68.0,,61.0,29.89,13.8,Clear
4708,3,Sacramento,Sacramento,CA,93.2,,23.0,29.8,3.5,Clear
4709,2,San Francisco,San Francisco,CA,71.1,,57.0,29.84,13.8,Clear
4710,3,Emeryville,Alameda,CA,73.0,,53.0,29.82,15.0,Clear
4711,3,Oakland,Alameda,CA,73.0,,53.0,29.82,15.0,Clear
4712,3,Oakland,Alameda,CA,73.0,,53.0,29.82,15.0,Clear
4713,3,Fairfield,Solano,CA,79.0,,47.0,29.79,10.4,Clear
4714,2,Hayward,Alameda,CA,77.0,,45.0,29.84,13.8,Clear
4715,3,Hayward,Alameda,CA,77.0,,45.0,29.85,12.7,Clear
4716,3,Livermore,Alameda,CA,100.0,,12.0,29.76,11.5,Clear
4717,2,San Juan Bautista,San Benito,CA,86.0,,35.0,29.81,16.1,Mostly Cloudy
4718,3,Sacramento,Sacramento,CA,95.0,,20.0,29.77,6.9,Clear
4719,3,San Lorenzo,Alameda,CA,77.0,,45.0,29.84,13.8,Clear
4720,2,Mountain View,Santa Clara,CA,78.1,,50.0,29.82,10.4,Clear
4721,2,Antioch,Contra Costa,CA,95.0,,22.0,29.73,12.7,Clear
4722,2,West Sacramento,Yolo,CA,99.0,,20.0,29.75,5.8,Clear
4723,2,Hollister,San Benito,CA,84.2,,37.0,29.8,17.3,Partly Cloudy
4724,2,Sacramento,Sacramento,CA,99.0,,20.0,29.75,5.8,Clear
4725,2,North Highlands,Sacramento,CA,100.4,,16.0,29.74,3.5,Clear
4726,2,Wilton,Sacramento,CA,100.4,,18.0,29.75,6.9,Scattered Clouds
4727,2,Galt,Sacramento,CA,99.0,,20.0,29.75,5.8,Clear
4728,2,Hollister,Santa Clara,CA,84.2,,37.0,29.8,17.3,Partly Cloudy
4729,3,West Sacramento,Yolo,CA,100.0,,18.0,29.72,6.9,Clear
4730,3,West Sacramento,Yolo,CA,100.0,,18.0,29.72,6.9,Clear
4731,2,Sacramento,Sacramento,CA,100.4,,15.0,29.73,5.8,Clear
4732,2,Lotus,El Dorado,CA,98.6,,12.0,29.93,8.1,Clear
4733,2,Sacramento,Sacramento,CA,100.9,,15.0,29.71,10.4,Clear
4734,2,Antelope,Sacramento,CA,102.2,,11.0,29.72,4.6,Clear
4735,3,Lathrop,San Joaquin,CA,102.9,,13.0,29.71,11.5,Clear
4736,2,Auburn,Placer,CA,,,,,,
4737,2,Auburn,Placer,CA,,,,,,
4738,3,Hayward,Alameda,CA,75.9,,46.0,29.82,12.7,Clear
4739,3,Vacaville,Solano,CA,106.0,,12.0,29.71,6.9,Clear
4740,2,San Ramon,Contra Costa,CA,91.9,,17.0,29.74,16.1,Clear
4741,3,Dixon,Solano,CA,100.4,,18.0,29.7,8.1,Clear
4742,2,San Juan Bautista,San Benito,CA,69.8,,60.0,29.81,15.0,Clear
4743,3,Sacramento,Sacramento,CA,100.9,,23.0,29.7,9.2,Clear
4744,3,Sacramento,Sacramento,CA,99.0,,13.0,29.7,8.1,Clear
4745,3,Sacramento,Sacramento,CA,102.2,,14.0,29.71,8.1,Clear
4746,2,Sacramento,Sacramento,CA,104.0,,14.0,29.7,10.4,Clear
4747,2,Stockton,San Joaquin,CA,102.0,,11.0,29.7,11.5,Clear
4748,2,Lathrop,San Joaquin,CA,102.0,,11.0,29.7,11.5,Clear
4749,2,Stockton,San Joaquin,CA,102.0,,11.0,29.7,11.5,Clear
4750,2,Newcastle,Placer,CA,,,,,,
4751,3,San Rafael,Marin,CA,80.6,,39.0,29.75,13.8,Clear
4752,3,Castro Valley,Alameda,CA,68.0,,61.0,29.81,15.0,Clear
4753,3,Dixon,Solano,CA,98.6,,25.0,29.69,8.1,Clear
4754,3,Sacramento,Sacramento,CA,96.1,,18.0,29.69,6.9,Clear
4755,3,Sacramento,Sacramento,CA,96.1,,18.0,29.69,6.9,Clear
4756,3,Sacramento,Sacramento,CA,96.1,,18.0,29.69,6.9,Clear
4757,3,Sacramento,Sacramento,CA,96.1,,18.0,29.69,6.9,Clear
4758,2,Sacramento,Sacramento,CA,96.1,,18.0,29.69,6.9,Clear
4759,2,Sacramento,Sacramento,CA,100.4,,11.0,29.7,11.5,Clear
4760,2,North Highlands,Sacramento,CA,100.4,,11.0,29.7,11.5,Clear
4761,2,Tracy,San Joaquin,CA,99.0,,15.0,29.7,12.7,Clear
4762,2,Smartsville,Nevada,CA,99.5,,18.0,29.68,6.9,Clear
4763,2,Wilton,Sacramento,CA,100.4,,12.0,29.69,11.5,Clear
4764,2,Ripon,San Joaquin,CA,102.0,,19.0,29.69,10.4,Partly Cloudy
4765,3,Sacramento,Sacramento,CA,91.0,,23.0,29.7,6.9,Clear
4766,3,Sacramento,Sacramento,CA,96.8,,13.0,29.7,9.2,Clear
4767,2,Sacramento,Sacramento,CA,95.0,,18.0,29.7,6.9,Clear
4768,2,Tracy,San Joaquin,CA,93.0,,22.0,29.71,11.5,Clear
4769,2,West Sacramento,Yolo,CA,91.0,,23.0,29.7,6.9,Clear
4770,3,Lodi,San Joaquin,CA,93.0,,22.0,29.71,11.5,Clear
4771,2,Fair Oaks,Sacramento,CA,95.0,,18.0,29.7,6.9,Clear
4772,2,Carmichael,Sacramento,CA,91.4,,21.0,29.71,10.4,Clear
4773,2,Stockton,San Joaquin,CA,87.1,,31.0,29.72,9.2,Clear
4774,3,West Sacramento,Yolo,CA,80.1,,36.0,29.72,6.9,Clear
4775,3,Sacramento,Sacramento,CA,81.0,,35.0,29.7,10.4,Clear
4776,2,Sacramento,Sacramento,CA,80.1,,36.0,29.72,6.9,Clear
4777,3,Stockton,San Joaquin,CA,84.0,,33.0,29.73,11.5,Clear
4778,2,Winters,Yolo,CA,82.0,,26.0,29.71,8.1,Clear
4779,2,San Jose,Santa Clara,CA,64.9,,78.0,29.81,4.6,Scattered Clouds
4780,2,Orangevale,Sacramento,CA,80.6,,30.0,29.73,8.1,Clear
4781,2,Soquel,Santa Cruz,CA,55.0,,96.0,29.83,,Overcast
4782,3,Fremont,Alameda,CA,64.4,,83.0,29.8,9.2,Clear
4783,2,San Jose,Santa Clara,CA,69.8,,73.0,29.83,9.2,Clear
4784,2,Carmichael,Sacramento,CA,80.6,,30.0,29.73,8.1,Clear
4785,2,San Carlos,San Mateo,CA,60.8,,82.0,29.82,3.5,Clear
4786,3,Hayward,Alameda,CA,59.0,,78.0,29.83,4.6,Clear
4787,2,Hayward,Alameda,CA,59.0,,78.0,29.83,3.5,Clear
4788,3,French Camp,San Joaquin,CA,73.9,,50.0,29.73,3.5,Partly Cloudy
4789,2,Manteca,San Joaquin,CA,77.0,,42.0,29.73,3.5,Clear
4790,3,Vallejo,Solano,CA,55.9,,90.0,29.77,6.9,Clear
4791,3,Vallejo,Solano,CA,55.9,,90.0,29.77,6.9,Clear
4792,2,Sacramento,Sacramento,CA,77.0,,34.0,29.73,9.2,Clear
4793,2,Santa Rosa,Sonoma,CA,51.1,,96.0,29.78,4.6,Overcast
4794,3,Vallejo,Solano,CA,53.1,,93.0,29.77,,Clear
4795,2,Sunnyvale,Santa Clara,CA,62.1,,84.0,29.81,3.5,Overcast
4796,3,Newark,Alameda,CA,60.8,,94.0,29.81,5.8,Overcast
4797,2,San Francisco,San Francisco,CA,54.0,,93.0,29.8,9.2,Scattered Clouds
4798,3,San Pablo,Contra Costa,CA,62.1,,67.0,29.72,8.1,Clear
4799,3,Crockett,Contra Costa,CA,57.0,,77.0,29.73,3.5,Clear
4800,3,Castro Valley,Alameda,CA,57.0,,83.0,29.82,5.8,Overcast
4801,3,Crockett,Contra Costa,CA,62.1,,70.0,29.75,3.5,Partly Cloudy
4802,3,Oakland,Alameda,CA,59.0,,87.0,29.83,3.5,Overcast
4803,2,Martinez,Contra Costa,CA,62.1,,70.0,29.75,3.5,Partly Cloudy
4804,3,Union City,Alameda,CA,59.0,,78.0,29.85,3.5,Overcast
4805,3,Newark,Alameda,CA,60.8,,94.0,29.82,5.8,Overcast
4806,3,Fremont,Alameda,CA,60.8,,94.0,29.82,5.8,Overcast
4807,2,Antioch,Contra Costa,CA,62.1,,70.0,29.75,3.5,Partly Cloudy
4808,2,Sacramento,Sacramento,CA,66.9,,57.0,29.75,3.5,Clear
4809,2,Shingle Springs,El Dorado,CA,84.2,,25.0,29.92,3.5,Clear
4810,2,Lotus,El Dorado,CA,84.2,,22.0,29.91,4.6,Clear
4811,2,Santa Rosa,Sonoma,CA,53.1,,86.0,29.81,,Mostly Cloudy
4812,3,Pleasanton,Alameda,CA,68.0,,63.0,29.8,6.9,Clear
4813,3,Pleasanton,Alameda,CA,68.0,,63.0,29.8,6.9,Clear
4814,2,Dixon,Solano,CA,98.6,,17.0,29.74,11.5,Clear
4815,2,Stockton,San Joaquin,CA,78.1,,45.0,29.76,5.8,Clear
4816,2,Stockton,San Joaquin,CA,78.1,,45.0,29.76,5.8,Clear
4817,2,Santa Rosa,Sonoma,CA,60.1,,69.0,29.81,3.5,Partly Cloudy
4818,3,Milpitas,Santa Clara,CA,71.1,,63.0,29.82,3.5,Partly Cloudy
4819,2,San Bruno,San Mateo,CA,61.0,,72.0,29.84,8.1,Scattered Clouds
4820,2,Napa,Napa,CA,62.1,,75.0,29.81,6.9,Clear
4821,2,Saint Helena,Napa,CA,66.0,,60.0,29.81,4.6,Clear
4822,2,South San Francisco,San Mateo,CA,61.0,,72.0,29.84,8.1,Scattered Clouds
4823,2,San Jose,Santa Clara,CA,78.8,,47.0,29.85,4.6,Clear
4824,2,South San Francisco,San Mateo,CA,64.0,,70.0,29.85,5.8,Partly Cloudy
4825,2,Novato,Marin,CA,69.8,,60.0,29.84,,Clear
4826,2,Novato,Marin,CA,71.6,,57.0,29.84,3.5,Clear
4827,2,Saint Helena,Napa,CA,73.9,,48.0,29.81,6.9,Clear
4828,2,Nicasio,Marin,CA,73.4,,57.0,29.84,8.1,Clear
4829,2,Suisun City,Solano,CA,81.1,,35.0,29.78,19.6,Clear
4830,3,Dublin,Alameda,CA,82.9,,36.0,29.8,6.9,Clear
4831,2,Stockton,San Joaquin,CA,96.1,,19.0,29.77,4.6,Clear
4832,2,Nicasio,Marin,CA,77.0,,50.0,29.83,6.9,Clear
4833,2,Novato,Marin,CA,77.0,,50.0,29.83,6.9,Clear
4834,3,Oakland,Alameda,CA,66.9,,66.0,29.86,17.3,Partly Cloudy
4835,2,Vallejo,Solano,CA,73.0,,55.0,29.81,11.5,Clear
4836,2,Vallejo,Solano,CA,73.0,,55.0,29.81,11.5,Clear
4837,3,Oakland,Alameda,CA,66.9,,66.0,29.86,17.3,Partly Cloudy
4838,3,Oakland,Alameda,CA,66.9,,66.0,29.86,17.3,Partly Cloudy
4839,3,Cupertino,Santa Clara,CA,73.9,,57.0,29.85,10.4,Clear
4840,2,Los Gatos,Santa Clara,CA,79.0,,50.0,29.82,9.2,Scattered Clouds
4841,2,Los Gatos,Santa Clara,CA,78.8,,51.0,29.83,9.2,Scattered Clouds
4842,2,San Jose,Santa Clara,CA,79.0,,50.0,29.82,9.2,Scattered Clouds
4843,2,San Jose,Santa Clara,CA,79.0,,50.0,29.82,9.2,Scattered Clouds
4844,3,Livermore,Alameda,CA,91.0,,23.0,29.79,5.8,Clear
4845,2,San Jose,Santa Clara,CA,84.2,,37.0,29.84,4.6,Clear
4846,2,Mount Hamilton,Santa Clara,CA,84.2,,45.0,29.83,11.5,Clear
4847,3,Livermore,Alameda,CA,91.0,,23.0,29.79,5.8,Clear
4848,3,Livermore,Alameda,CA,91.0,,23.0,29.79,5.8,Clear
4849,3,Berkeley,Alameda,CA,68.0,,65.0,29.84,18.4,Partly Cloudy
4850,2,Pescadero,San Mateo,CA,75.9,,54.0,29.84,12.7,Clear
4851,2,Ripon,San Joaquin,CA,100.0,,16.0,29.75,8.1,Clear
4852,2,Petaluma,Sonoma,CA,,,,,,
4853,3,Richmond,Contra Costa,CA,93.9,,14.0,29.73,15.0,Clear
4854,3,Berkeley,Alameda,CA,68.0,,65.0,29.84,18.4,Partly Cloudy
4855,3,San Jose,Santa Clara,CA,80.1,,48.0,29.81,11.5,Scattered Clouds
4856,2,Ripon,San Joaquin,CA,100.0,,16.0,29.75,8.1,Clear
4857,3,Richmond,Contra Costa,CA,93.9,,14.0,29.73,15.0,Clear
4858,2,La Honda,San Mateo,CA,75.2,,61.0,29.82,13.8,Clear
4859,3,Concord,Contra Costa,CA,93.9,,14.0,29.73,15.0,Clear
4860,2,Campbell,Santa Clara,CA,80.1,,48.0,29.81,11.5,Scattered Clouds
4861,3,Fremont,Alameda,CA,75.9,,54.0,29.83,12.7,Clear
4862,2,San Jose,Santa Clara,CA,84.2,,42.0,29.81,11.5,Clear
4863,3,South San Francisco,San Mateo,CA,72.0,,53.0,29.82,15.0,Partly Cloudy
4864,3,Oakland,Alameda,CA,66.9,,70.0,29.83,17.3,Partly Cloudy
4865,3,Vallejo,Solano,CA,73.9,,55.0,29.78,19.6,Clear
4866,3,Pleasanton,Alameda,CA,93.9,,24.0,29.75,12.7,Clear
4867,3,Oakland,Alameda,CA,66.9,,70.0,29.83,17.3,Partly Cloudy
4868,3,Fairfield,Solano,CA,88.7,,30.0,29.74,25.3,Clear
4869,3,Fairfield,Solano,CA,88.7,,30.0,29.74,25.3,Clear
4870,3,Dublin,Alameda,CA,91.9,,27.0,29.75,13.8,Clear
4871,2,Santa Rosa,Sonoma,CA,72.0,,51.0,29.78,15.0,Clear
4872,3,Berkeley,Alameda,CA,66.9,,70.0,29.82,15.0,Partly Cloudy
4873,2,Belmont,San Mateo,CA,73.4,,50.0,29.81,11.5,Partly Cloudy
4874,3,Hayward,Alameda,CA,69.1,,54.0,29.84,11.5,Clear
4875,2,Davis,Yolo,CA,80.6,,39.0,29.71,8.1,Clear
4876,3,San Quentin,Marin,CA,57.2,,88.0,29.82,15.0,Clear
4877,2,Oakland,Alameda,CA,59.0,,87.0,29.84,8.1,Mostly Cloudy
4878,3,Pleasanton,Alameda,CA,71.1,,51.0,29.79,10.4,Clear
4879,2,Morgan Hill,Santa Clara,CA,62.6,,77.0,29.86,5.8,Clear
4880,2,Oakland,Alameda,CA,59.0,,87.0,29.84,8.1,Mostly Cloudy
4881,3,Oakland,Alameda,CA,59.0,,87.0,29.84,8.1,Mostly Cloudy
4882,2,Los Gatos,Santa Clara,CA,64.9,,75.0,29.84,6.9,Scattered Clouds
4883,2,San Francisco,San Francisco,CA,57.0,,87.0,29.85,12.7,Partly Cloudy
4884,3,Castro Valley,Alameda,CA,57.0,,81.0,29.88,6.9,Clear
4885,3,Emeryville,Alameda,CA,57.9,,90.0,29.85,8.1,Mostly Cloudy
4886,3,Oakland,Alameda,CA,57.9,,90.0,29.85,8.1,Mostly Cloudy
4887,3,Vallejo,Solano,CA,55.0,,89.0,29.82,9.2,Clear
4888,2,San Jose,Santa Clara,CA,60.1,,83.0,29.85,4.6,Clear
4889,3,Hayward,Alameda,CA,57.9,,78.0,29.85,6.9,Mostly Cloudy
4890,3,San Jose,Santa Clara,CA,57.2,,94.0,29.9,6.9,Scattered Clouds
4891,2,San Jose,Santa Clara,CA,57.2,,94.0,29.9,6.9,Scattered Clouds
4892,3,Hayward,Alameda,CA,60.1,,75.0,29.91,4.6,Overcast
4893,3,Fremont,Alameda,CA,62.1,,80.0,29.89,3.5,Overcast
4894,2,Sacramento,Sacramento,CA,64.4,,59.0,29.84,10.4,Clear
4895,3,Roseville,Placer,CA,64.4,,59.0,29.84,10.4,Clear
4896,2,El Dorado,El Dorado,CA,71.6,,38.0,29.95,,Clear
4897,2,Oakland,Alameda,CA,59.0,,87.0,29.9,5.8,Overcast
4898,3,San Jose,Santa Clara,CA,60.8,,82.0,29.9,8.1,Scattered Clouds
4899,2,San Andreas,Calaveras,CA,73.4,,50.0,29.91,,Clear
4900,2,Sebastopol,Sonoma,CA,57.9,,81.0,29.9,3.5,Mostly Cloudy
4901,2,Santa Rosa,Sonoma,CA,57.9,,81.0,29.9,3.5,Mostly Cloudy
